,keys_pair,minutesSinceStart,gap,barClosePrice,tradePrice,Lpred1b,Lpred2b,Lpred3b,Lpred4b,Lpred5b,Lpred6b,Lpred7b,Lpred8b,Lpred9b,Lpred10b,Lpred11b,Lpred12b,Lpred13b,Lpred14b
1857489,pair_1,2855.0,0,,,-0.00011557166032577,-0.000519185725654232,-0.000911753991957365,-0.00140357889571085,-0.0019205839304247603,-0.00224169711069838,-0.00241681433110588,-0.0022780092261456,-0.00242695319580164,-0.00315148732201305,-0.00414591240531139,-0.0046313141166009,-0.00551157338840531,-0.00542500874941649
1857490,pair_1,2860.0,0,,,-0.00016400343538493,-0.000569188625388583,-0.0009514999699926429,-0.00144699982506236,-0.00199857779366322,-0.00237404049751795,-0.00261483670793725,-0.0024870501320753,-0.00268810261773654,-0.0035421196383944205,-0.00456722994631178,-0.00504807816021761,-0.00587959832906054,-0.00573363776582145
1857491,pair_1,2865.0,0,,,-0.000198342917859704,-0.000602621433363483,-0.0009602456473818211,-0.00137078977070996,-0.00184085156071424,-0.0021670502200041197,-0.00230354084391317,-0.0018366176822883398,-0.00211688845616638,-0.0029249189793282,-0.00412369669873196,-0.0046175873151247104,-0.00540716608083064,-0.00536404242198442
1857492,pair_1,2870.0,0,,,-0.00013651827232378502,-0.000461961794203716,-0.000757665834761624,-0.0011634347800842,-0.0016187841878320401,-0.00192438043345123,-0.0020753231410772397,-0.0018791857059708898,-0.00209418733883936,-0.0028510200043925698,-0.00416292283821035,-0.004800602001328261,-0.00560682574342121,-0.00565232103745169
1857493,pair_1,2875.0,0,,,-4.00934147453553e-05,-0.000351240525922164,-0.00065396549152499,-0.00105954949383446,-0.0014784688438107699,-0.00172520300894816,-0.00177949185764012,-0.00157784919631143,-0.00201167686110526,-0.00258325714012305,-0.00406556211020747,-0.00471253116363204,-0.00551917104414039,-0.00564456063689725
1857494,pair_1,2880.0,0,,,5.9048181845032204e-05,-0.000193577083059496,-0.000454533342326196,-0.0007823409785701,-0.00113684471870331,-0.00134774657455705,-0.00140169849731259,-0.0011938551425756901,-0.00179147934805309,-0.00221799508389626,-0.0036973561875539,-0.00447039004239563,-0.0051632285827100605,-0.00537490438147318
1857495,pair_1,2885.0,0,,,-8.50361438379409e-06,-0.000331322351131994,-0.000670713555801088,-0.0010959987610092599,-0.0014987109734776,-0.00173544785309309,-0.00171893437032095,-0.00130390170492805,-0.0018785209158288698,-0.0022853453595462698,-0.00362489207728405,-0.00414260324056546,-0.00480540390607554,-0.00496914574067491
1857496,pair_1,2890.0,0,,,3.977036436730129e-05,-0.000272506077582947,-0.000606359991499518,-0.0010619087539644198,-0.0015090533532671,-0.00175394780178505,-0.00165152871544008,-0.00114788475865466,-0.0019503720351840398,-0.00240141204602552,-0.0037807169958692,-0.004238361268340871,-0.0049914666423634,-0.0051013682202652
1857497,pair_1,2895.0,0,,,8.563176088745941e-05,-0.00022381834593782402,-0.0005827284549124231,-0.00103811151854636,-0.0014528744508894198,-0.0016853431409601,-0.00155283180928606,-0.000936486844707716,-0.00181270022861923,-0.0021954149074099104,-0.00365758755517919,-0.00416040077952896,-0.00476537003563726,-0.0049769314597670295
1857498,pair_1,2900.0,0,,,0.000107024310345077,-0.000170060902088976,-0.0004882933664482299,-0.000898274074467284,-0.00129821547470834,-0.0015508084378943099,-0.0014636573360762301,-0.000798055986354057,-0.00178022021464446,-0.0020534138757424,-0.0036274407794590602,-0.00408973508970363,-0.0046742750243617395,-0.00493156854077291
1857499,pair_1,2905.0,0,,,0.000147598479239311,-9.7455956862187e-05,-0.000331168376226426,-0.000566197151591588,-0.000855080818698775,-0.0010579061110272,-0.00100583523998666,-0.000179513599222832,-0.00118975917427797,-0.00173021743656697,-0.00308776314656797,-0.0035313125866621603,-0.004104900746773939,-0.00437106912578634
1857500,pair_1,2910.0,0,,,0.00027378841754835696,7.816081321964029e-05,-0.00016597560124379199,-0.000463354837469054,-0.000751507190887725,-0.0009489959475090779,-0.000980605473223689,-0.0005042029133631,-0.0011848460082428,-0.0016877524580650599,-0.0029579988455996197,-0.00351299144306419,-0.00397978422595339,-0.00434423256679116
1857501,pair_1,2915.0,0,,,0.00027281562168707203,7.59976589229902e-05,-0.000165207067906454,-0.000449273194512186,-0.000698908586672979,-0.0008798432091585661,-0.000917840349835691,-0.000377658214086848,-0.000866785536672747,-0.00145369039853433,-0.00250260252258581,-0.00293272515993851,-0.00336030111965676,-0.00377434751198333
1857502,pair_1,2920.0,0,,,0.00024648694211746,9.97415004827598e-05,-7.85502508344085e-05,-0.000314466004624168,-0.000555079024462528,-0.000736106699308182,-0.000754389126886308,-0.000301348630009058,-0.000901531054323166,-0.00165086727628319,-0.00279914473677573,-0.0033805874506102397,-0.0037941283132939298,-0.00419606891703172
1857503,pair_1,2925.0,0,,,0.00025594311346817004,0.00013411546371501398,-1.0409460017958699e-05,-0.00023924354277175298,-0.000499906259831728,-0.000705083264015688,-0.0007625363616666809,-0.00036087369483145496,-0.00097698275523963,-0.0015553959749098698,-0.0029148435033406,-0.00345675396796578,-0.00395746042132973,-0.0043662276041674395
1857504,pair_1,2930.0,0,,,0.00038310550599568503,0.000398133023492805,0.000367731308232611,0.00027147622999674,0.00013110713030553,-4.03438125750476e-05,-0.00014764596570808402,0.00023377448996935498,-0.00041199540521144905,-0.000878333558431765,-0.00226680124449615,-0.0029966522341729,-0.00324954175768175,-0.00389384697706055
1857505,pair_1,2935.0,0,,,0.000571047172986194,0.000595176036360462,0.0005403690586802951,0.000434542549491737,0.000321180070531727,0.00017146546012146698,0.00010422680025275301,0.000700254800167434,-3.39561625935297e-05,-0.000547195747230677,-0.00169949975188446,-0.00228985757932662,-0.00245188225523243,-0.0031974256790121
1857506,pair_1,2940.0,0,,,0.000667344834340479,0.0006961583003773679,0.000654466365168956,0.000683615427481676,0.000672787584533255,0.000572664712292942,0.000360827549731384,0.0008851317560327651,0.000109440344088945,-0.000251934238583613,-0.0012622622842596901,-0.00173236606676217,-0.0018488863481249198,-0.00255163711502336
1857507,pair_1,2945.0,0,,,0.00077049983750142,0.000757137373428023,0.000606956486745777,0.000542143299201271,0.0005306534547335639,0.000488556396765603,0.000375174103887956,0.0007530445841537309,-0.000172582103035948,-0.000317953829713522,-0.00125794949009373,-0.00169177761032836,-0.0017298004735449,-0.0024311679389719897
1857508,pair_1,2950.0,0,,,0.0007940927176146581,0.000786043889505385,0.0006394077887576599,0.00052710803606211,0.0004973401137041661,0.00050405142335242,0.0005022946347923691,0.0006748784982560389,-0.000298956351200749,-0.000576225187392096,-0.00149285904761194,-0.00199970639136337,-0.00220072901809503,-0.00289788260327907
1857509,pair_1,2955.0,0,,,0.000695112822604036,0.000643362565337604,0.00048822590716437,0.000367162695436816,0.000307158337412769,0.000262022915768184,0.00030753179031789597,0.0009683528238988241,-2.13208255588817e-05,-0.00045712370301894295,-0.0011989840069254,-0.00151754419206835,-0.0017287319693083901,-0.00243849429132718
1857510,pair_1,2960.0,0,,,0.0006856820210168741,0.000597729079390532,0.000424488464816086,0.000329045831883982,0.00027495029067332405,0.000226179774486931,0.00026742153783258397,0.00109907714072311,4.67569675292765e-05,-0.00043565642843292204,-0.00112695321531798,-0.0014034233337529198,-0.00161932099569313,-0.0022932687387477602
1857511,pair_1,2965.0,0,,,0.000593290665041233,0.000399544827899622,0.000108759666439417,-4.4130439869753e-05,-0.00015036726447726598,-0.000246778587745718,-0.000217149925319527,0.000789308873306067,-0.000507557824908968,-0.00098850881065832,-0.00154862257030184,-0.00166104889221724,-0.00180549924448033,-0.00233787525665568
1857512,pair_1,2970.0,0,,,0.000731339785809934,0.000592090837737318,0.000390426422444108,0.000275766709986389,0.000132348342134243,9.53578484143779e-06,3.593220771675179e-05,0.00113529428037175,-0.00019022177041369198,-0.0009565370594332,-0.0011887648097639,-0.0011805984784749599,-0.00154224426431339,-0.00204873523185713
1857513,pair_1,2975.0,0,,,0.000964691827079664,0.000948127052959258,0.000821250578410818,0.000684155869971581,0.00052143376687168,0.000390417166173963,0.00045712789705619006,0.00146032591704218,-3.55241219517871e-05,-0.000695627912922362,-0.00108582936891051,-0.00112006635932404,-0.00146426412475767,-0.0021007820832357
1857514,pair_1,2980.0,0,,,0.0009779097591689052,0.00100907407652698,0.0009267100729959,0.000804236864172514,0.000610947783392343,0.00041740547633100896,0.00044308846371968094,0.00148253061901923,-0.00019670720075498402,-0.00102227452157984,-0.0012099715200191,-0.00131603721199385,-0.00154907898695735,-0.00219508945814477
1857515,pair_1,2985.0,0,,,0.0008489096733856781,0.000871783541974137,0.000788093441087924,0.0007377548486973879,0.000567012601201654,0.00032130097734966897,0.000213355651198979,0.00138565687291009,-0.000291825049007197,-0.000952595147061677,-0.0009573336342463711,-0.0010323275904178199,-0.00106776611118466,-0.0016408281060416
1857516,pair_1,2990.0,0,,,0.0010951206150398099,0.00117463869862483,0.0011171476958284,0.000997265576864559,0.0007776833742162019,0.000564596235771612,0.0005531554663446,0.00153769832356535,-0.000128523842557173,-0.000754756660145841,-0.00103024875415262,-0.00122808520961169,-0.00149104967363873,-0.00214068282184262
1857517,pair_1,2995.0,0,,,0.00100320980902686,0.0009297178879907349,0.000748959360845349,0.000624085954877433,0.000421766606527225,0.00022630980511266098,0.00022131172717370097,0.001479238006854,-0.00018647010734746002,-0.00100942070495833,-0.0009340120787914631,-0.0008877457379216961,-0.00113676931907478,-0.00164660996346634
1857518,pair_1,3000.0,0,,,0.00108920873241042,0.00101895147926473,0.0008164152974302059,0.00069728017203184,0.000524050376814313,0.000365801559517359,0.000310640177948362,0.00138019095226938,-0.000188471058347698,-0.000971966203810099,-0.000822351731775461,-0.000830609792724844,-0.00105387991881555,-0.0015492569137602302
1857519,pair_1,3005.0,0,,,0.00133330708308716,0.00129895919245053,0.00109550948963278,0.000836124111181091,0.000558112760591687,0.000399811733416352,0.000433522758680283,0.00129629585966717,-0.000401710864445933,-0.0010705590592053,-0.0013062013574196198,-0.00123298348564762,-0.00172948468991699,-0.00224876985606458
1857520,pair_1,3010.0,0,,,0.0013950894420385802,0.0014007029263636,0.0012390935453561302,0.00102249236673087,0.000754397697820214,0.000583321519220243,0.00054113725330892,0.0012722721825254599,-0.00047279828440607803,-0.00120558334617587,-0.00172499258617785,-0.00172505748633333,-0.00221565413606446,-0.00273397816731905
1857521,pair_1,3015.0,0,,,0.00143950242734333,0.00143909687798713,0.00130224880993422,0.00121923754575104,0.00109028246635404,0.00101976609667305,0.00110415482552806,0.0022599720484066397,0.000384249435047754,-0.00045867485871383496,-0.000761526354692322,-0.000737746422807806,-0.0011717279765213401,-0.0018317784179920898
1857522,pair_1,3020.0,0,,,0.00155482451314244,0.00156218275194717,0.00138649109743149,0.00123230121271732,0.0010747202337200801,0.00100926237674163,0.0011772135045404301,0.00239066629544357,0.000404296764269193,-0.00030546067027471,-0.000572040795657691,-0.000566235042238461,-0.0009508318572392369,-0.0016603533549153
1857523,pair_1,3025.0,0,,,0.00160160906440792,0.00155741890355145,0.0013432230438039999,0.00110776877899696,0.000808067882776622,0.0006522306074696941,0.000724719955522146,0.00188749887582216,-6.90682346461196e-05,-0.000952853097405974,-0.0009245723195435901,-0.00076866641724525,-0.0014285389437542,-0.00193464319939663
1857524,pair_1,3030.0,0,,,0.00171003595232864,0.00165390162612296,0.00140473044707488,0.00113506884864376,0.000813718991968866,0.000688641361310724,0.0008058732673065509,0.00182461950371973,-0.000257447626485119,-0.0011967636259952198,-0.00102677770008524,-0.0008885011595158519,-0.00158737568356034,-0.0020005478068759897
1857525,pair_1,3035.0,0,,,0.00204030601123537,0.00202680379549024,0.00176222822400283,0.00146676459366822,0.00113656133396194,0.00102886904592613,0.00108892416294489,0.0019886178788987,3.11022195374883e-05,-0.000768277849705466,-0.000676831568645399,-0.000659108965896447,-0.0013800360256116199,-0.0018522683333784
1857526,pair_1,3040.0,0,,,0.00225106435061638,0.00235946196773547,0.00215489252234089,0.0018410674409652399,0.0014840790087036699,0.00133978852063428,0.00136268767254594,0.00210582506848464,-5.5645683732931004e-05,-0.000714368873877072,-0.000358905758285284,-0.000451557397828453,-0.00103443444687894,-0.0016091519775120698
1857527,pair_1,3045.0,0,,,0.00258592205469266,0.0028276581314053,0.00266969354029193,0.00236769564248108,0.0020310560215514198,0.00186566355427982,0.0017276711948427301,0.00224276333801723,0.00016023791083005402,7.208447386900401e-05,0.00022303000273968598,-5.81948020547457e-06,-0.000428871144634406,-0.0012008015328234599
1857528,pair_1,3050.0,0,,,0.0028631074035541802,0.00310563370593045,0.0029045422861091897,0.00249552639981967,0.0020270066650169,0.00177928941797871,0.00150317432289462,0.00184776220099168,-0.000393491068991894,-0.000292760515251101,-0.000183839342319459,-0.00024308522129032998,-0.0008158252591882769,-0.00147145474847737
1857529,pair_1,3055.0,0,,,0.0025025649788204397,0.0026448887286221303,0.0023608229718658,0.00198694887433615,0.0016516936627103099,0.00150484285778775,0.00131252978830912,0.00161752723183729,-0.000473286956461646,-0.000418170424209597,-2.09603894073809e-05,-7.72741572478454e-05,-0.000443734014136269,-0.00113335540580092
1857530,pair_1,3060.0,0,,,0.00289138621748042,0.00321347156364985,0.00300072456501896,0.0025385504034249897,0.00212905038130887,0.00194369473660442,0.0017997859229518301,0.00196297793397434,-0.00030374649995625,4.7237714044993606e-05,2.5152747334855498e-05,-0.000425194606844249,-0.0006700607476811009,-0.0015745465815438198
1857531,pair_1,3065.0,0,,,0.0025211255805848197,0.00270620126207513,0.00246666999280448,0.00211212129137038,0.00180139905988635,0.00171394845525818,0.00150676607137825,0.0013866842428622301,-0.0005519291475574719,-0.00036468781360328797,-0.000654281775264682,-0.00104649453243422,-0.00151292182167498,-0.00222735400112103
1857532,pair_1,3070.0,0,,,0.00257605464562737,0.0027731017996326,0.00255575558651294,0.00224674391725276,0.00192967268185917,0.00179872189377342,0.00144843495463077,0.0013331235692592,-0.000604371625980571,-0.00041099910737155696,-0.000673683132607595,-0.000941344543471345,-0.0014356158588625,-0.0020960723239632
1857533,pair_1,3075.0,0,,,0.0024455796429885103,0.00261912220421911,0.00235093051984117,0.00198957737001911,0.0016822294464598,0.0015733931941041802,0.0012524636875672099,0.0009008558163877301,-0.0009710069778248259,-0.000522012431537233,-0.000622923030515557,-0.000850313654283073,-0.00125703202492974,-0.0018931213550805602
1857534,pair_1,3080.0,0,,,0.00227779486177615,0.0023031832619032104,0.0019252430080019102,0.00155710613630491,0.00127864495178475,0.0012399657521848099,0.000982493402446162,0.0006340909042491429,-0.00113885058160453,-0.0009511512160158109,-0.00103206638841935,-0.00131218996485954,-0.00181664280129758,-0.0023336863942056397
1857535,pair_1,3085.0,0,,,0.00238150471644317,0.00247656790490721,0.00213777816982386,0.00181074680096346,0.0015552962212717,0.00147876197970492,0.0010785685931661401,0.00065770430278276,-0.00115662525215004,-0.000564906477986897,-0.000816671958754178,-0.0010113857347453599,-0.00139856085896344,-0.00199675935453697
1857536,pair_1,3090.0,0,,,0.0024352955825853,0.0025342518607221,0.0021806883772675398,0.0017957595296612602,0.00148198692445993,0.0013675023645290001,0.00100374755357668,0.0006877520381980839,-0.00123310717526018,-0.0007135328273002129,-0.0007737280433868269,-0.000952304217181784,-0.00132111024732126,-0.0019153633415727302
1857537,pair_1,3095.0,0,,,0.0025062581348687697,0.002660078498289,0.00235874311943346,0.00203552273306364,0.0017369646674748,0.0016023214366282699,0.00116151228691636,0.0007942016051638019,-0.00118032529649555,-0.000519714070387865,-0.000384944828712468,-0.000552017819716183,-0.00086274682360678,-0.00143201012588485
1857538,pair_1,3100.0,0,,,0.00237737274782672,0.00254041734979654,0.00224191358169691,0.0018945198977284603,0.0015783302511754,0.0014253343554657,0.00100890012093768,0.000540149617599438,-0.00153167789886138,-0.000793254538981147,-0.0009492582302121589,-0.0012669987761023901,-0.00150670915950759,-0.00209735931094607
1857539,pair_1,3105.0,0,,,0.00248036377061094,0.0027162858041963897,0.0024796163241002397,0.0021698161620537,0.0018952751655940897,0.0017742024698839398,0.0013873823308404802,0.000844801809270734,-0.00120848114520876,-0.000318361629540729,-0.000624320708846693,-0.00105423520129334,-0.00127886116747435,-0.00199339034211545
1857540,pair_1,3110.0,0,,,0.00228378684309941,0.00235741415776555,0.00202424790415962,0.00161203450610492,0.00122860997469339,0.0010777055492667401,0.000719786382547058,0.000252467245688036,-0.00170687554195045,-0.0010773259283497801,-0.00159705484810216,-0.00185940554171344,-0.00244310316583145,-0.00296403733004047
1857541,pair_1,3115.0,0,,,0.0019469240591486199,0.00198697807554615,0.00165246877473924,0.00120928749038367,0.000791472345820638,0.000561170632265665,0.000134902337785434,-0.000357050988842591,-0.0020993753267950803,-0.00175351866985439,-0.00216956723296723,-0.0025199475492397897,-0.00296015633813875,-0.00345114085489052
1857542,pair_1,3120.0,0,,,0.0019011317163698898,0.00198514377253842,0.0017327465299309302,0.00135507661454457,0.000967616073707597,0.000758830959231875,0.000352036762995711,-0.00027776778496243197,-0.00207536887826736,-0.0018135616636407398,-0.0024728442006382,-0.00292566324414727,-0.0034397532386102,-0.00395368462441699
1857543,pair_1,3125.0,0,,,0.00160562165671102,0.00165012124129702,0.0013839283098385,0.000976636860066132,0.000604984953733522,0.00041540463091717204,8.57178686370263e-05,-0.000649823671480915,-0.00232560777004417,-0.00197173008122617,-0.0027602259142317,-0.0031149656334451,-0.00360480013048736,-0.00407843916529964
1857544,pair_1,3130.0,0,,,0.0012587782015659901,0.0013842164710778301,0.00125013678219612,0.00100888563628664,0.0007831950593141269,0.000614830086756459,0.00016856235563941899,-0.0007515138086371509,-0.0020510613170162,-0.00159900715144454,-0.00224442445742735,-0.0027417265850889897,-0.00300065713870111,-0.00359117917059475
1857545,pair_1,3135.0,0,,,0.000867540669622482,0.0009052617182372581,0.000770612303249328,0.000592710060849312,0.000439272563396396,0.00034365883791514704,4.114079160232e-05,-0.0007794642290862231,-0.00196975722822426,-0.0016225914217055301,-0.00237209151005386,-0.00288056985185451,-0.00324475351661062,-0.0038020440817941
1857546,pair_1,3140.0,0,,,0.000631017061497247,0.000650623977410074,0.000529061590322502,0.00038345986032069197,0.000260602877953013,0.000150004883764122,-0.000153550143223285,-0.000878876829048168,-0.00198018225641718,-0.00164588213842385,-0.00233989022586518,-0.00286543056477307,-0.00312294015947906,-0.0037135272816079296
1857547,pair_1,3145.0,0,,,0.000363039262043117,0.000284927362012185,0.000115678869865472,-7.639629393450891e-05,-0.000239929751797417,-0.000355110399595494,-0.000665391661648335,-0.00144546397135762,-0.00217199552782705,-0.00205162996406382,-0.0027287569208325397,-0.00332772851978856,-0.0037597743555422398,-0.00423730591460158
1857548,pair_1,3150.0,0,,,0.000309972822161946,0.00025644610426226204,0.00015047344769136,7.336369199842241e-05,2.14391051050945e-05,2.06199215109352e-06,-0.000191429864115949,-0.00100695536311969,-0.00200466365873247,-0.00201673753466275,-0.0027991156532870603,-0.00336879939727097,-0.0038163315030542797,-0.0043435998123757
1857549,pair_1,3155.0,0,,,0.00020105243950025,0.000165845362283945,0.00010668778084657,3.7664691464310496e-05,-1.4879506038134198e-05,-2.8655173678257898e-05,-0.000103362920821267,-0.000794302351760481,-0.0018724223723517,-0.0017915026469122102,-0.0027217093693274897,-0.00326411988088904,-0.00377296370286488,-0.00434055365878305
1857550,pair_1,3160.0,0,,,8.08696927585788e-05,7.14808447972688e-06,-9.783360162919091e-05,-0.00012092368168383401,-0.000122751921386709,-0.00014602411886419298,-0.000347081468585699,-0.00110913989411925,-0.00218800154471687,-0.0019105704116285102,-0.00282462428296865,-0.0033141687922371103,-0.0035882075406764103,-0.00407861788450644
1857551,pair_1,3165.0,0,,,0.00020235917987710802,0.000212715293391998,0.00018028045212541298,0.000218493867313186,0.000293279238909123,0.000330109430539305,0.000117048351512582,-0.000756236946630054,-0.00159046647171182,-0.00100971999839495,-0.00212900519433675,-0.00275373312887751,-0.00304731092741498,-0.00371637814901254
1857552,pair_1,3170.0,0,,,7.01444083064402e-05,0.000189479100956357,0.000296416377194345,0.00038321238360139,0.000435932694026905,0.000387291671328369,0.000183066703640343,-0.0005676556147329259,-0.00170737532300607,-0.0009323742904449849,-0.0024001423404103,-0.0030552151437298197,-0.00326266032193304,-0.004050323419997471
1857553,pair_1,3175.0,0,,,0.000312940081161235,0.000348933272902712,0.000292737629890803,0.00015970231861703001,6.32461963429043e-06,-0.00014704360444414398,-0.000485646614130382,-0.00142620056932729,-0.00240078913387568,-0.00188889525061809,-0.00286731706304899,-0.0035320407038498,-0.00382757794573096,-0.00434872916152849
1857554,pair_1,3180.0,0,,,0.000315675370761528,0.000426074807209408,0.000447093939704092,0.000421330769241668,0.00031373568669342596,0.000105576541184912,-0.000460826485313442,-0.0015483815724717,-0.00254997777959072,-0.0017881481561517801,-0.00283750520045533,-0.00349492856251754,-0.0035955300180763,-0.00413248738972092
1857555,pair_1,3185.0,0,,,0.00024341282048672403,0.000343666576115633,0.000364529475805095,0.000326624014425222,0.000212284117626194,-1.4607744109224698e-05,-0.000613495419087548,-0.0017997312161753699,-0.00285649041507954,-0.0021209636843432,-0.00325142843660126,-0.00382077756261104,-0.0039021476719944296,-0.00443188390390155
1857556,pair_1,3190.0,0,,,0.0005529555342344719,0.000638668532820655,0.0005706074721509361,0.000497695270929368,0.00038260769836784503,0.000173645465334807,-0.000556697768911123,-0.00196702404197468,-0.002879468094229,-0.0021770655830497,-0.00310159020023133,-0.00366818021747196,-0.00372459396083556,-0.00420125581111364
1857557,pair_1,3195.0,0,,,0.000792824828903155,0.000868124844428869,0.00075276745300195,0.000600930067155936,0.00040343151852411296,0.000176647552667416,-0.00056523675817657,-0.0021102695615623,-0.00330775801142681,-0.0025862923688069,-0.00349141969749397,-0.00383947275310099,-0.0041100727724178105,-0.00450126322894949
1857558,pair_1,3200.0,0,,,0.0009121203072500869,0.00103970144087416,0.0009568377926825391,0.000808163440901368,0.000600223808504021,0.00036785850782548196,-0.000392361489964137,-0.00204951589457624,-0.0033493993500044,-0.00263475823522092,-0.00357867513009259,-0.00401893520970969,-0.00427311977681734,-0.00468582456327831
1857559,pair_1,3205.0,0,,,0.0007689842770590861,0.000767434324462468,0.000583710243085615,0.000411295037149004,0.00022997427795848701,5.36502756182056e-05,-0.000668467882801681,-0.0023026598058755,-0.00334221935102888,-0.0028536405121179103,-0.00372846509850554,-0.00414189382694542,-0.00446381229874594,-0.00478035818642573
1857560,pair_1,3210.0,0,,,0.0008512711728751911,0.000829657685806158,0.000637543683846163,0.000510233303541514,0.000361491112547621,0.000220376535636281,-0.000541057649589709,-0.00213095167018854,-0.0030896873808085802,-0.00264414221688669,-0.0033297347577213397,-0.0037910448776172,-0.00413940253971261,-0.00442256734270741
1857561,pair_1,3215.0,0,,,0.0008977674341407551,0.0008833670732235231,0.000672067613900336,0.000503498279215342,0.000332010814540134,0.000188774724413123,-0.0005709328696109691,-0.00227302653572166,-0.0032068057703910197,-0.0027151985647759303,-0.00350614501734589,-0.00405279914217512,-0.00438754682043798,-0.00467846700719406
1857562,pair_1,3220.0,0,,,0.0009370452956471301,0.000909928067953667,0.000669071773597981,0.0005359065026416981,0.000416317205128719,0.00031580476242789,-0.000398990003426186,-0.00199702830810376,-0.00306918931383908,-0.00253701762359079,-0.00312979135756066,-0.0036350452969469297,-0.00385459942742938,-0.00412626969630127
1857563,pair_1,3225.0,0,,,0.0010957650208890302,0.0011584936140184802,0.00102061644908743,0.0009853775990058288,0.0009179035814100801,0.000834545559411883,6.1286774586608e-05,-0.0015701722012294301,-0.00265926690617399,-0.0020072465702243,-0.00283223924060725,-0.0033651210292371,-0.00364398941473364,-0.00402041708276437
1857564,pair_1,3230.0,0,,,0.00110748715802679,0.00112263279046894,0.00092178455204116,0.000855758572176017,0.000769367514721857,0.000669065587096121,-0.000239286025642883,-0.00205034577968865,-0.0029660053849675,-0.00230860558632892,-0.00317470998913212,-0.0037252850255145202,-0.00399662297466395,-0.0043096464333346
1857565,pair_1,3235.0,0,,,0.000499667563314718,0.000471367458076936,0.000304208918423875,0.00013454536808693102,-1.9496575375262803e-05,-0.000163125797421191,-0.0008516731940519179,-0.0025865573568263,-0.00326271919115498,-0.0027867931545557103,-0.00420746872246524,-0.0050776668239202105,-0.00537346327565704,-0.00575935749659042
1857566,pair_1,3240.0,0,,,0.000525073438362808,0.000616126085694364,0.000560522345319098,0.000484454068803263,0.00039022238363427004,0.000224227964657735,-0.000534401378817379,-0.00227650343238798,-0.0029930345948455,-0.0022499422622461397,-0.003947059926573,-0.004972505944749871,-0.00505336300281691,-0.00559685455603195
1857567,pair_1,3245.0,0,,,0.00039168927872347,0.000358589157679452,0.000201702317749026,-8.875776692416198e-06,-0.000199429532858791,-0.000354886127025293,-0.000946801407656892,-0.0026568293462714398,-0.0033651137487661197,-0.00274647242960066,-0.0041662449810498,-0.00499714920712468,-0.00536607775469653,-0.00574813487056459
1857568,pair_1,3250.0,0,,,0.000201241887760778,0.00020500862213207702,0.00010588740024414101,-5.00279285054504e-05,-0.000224902652097754,-0.000447532250970879,-0.00116597117070499,-0.0028338332646818,-0.00331715159009767,-0.0025859649841435397,-0.00406673014665462,-0.00492711816643567,-0.00514568577174209,-0.00554617843080222
1857569,pair_1,3255.0,0,,,8.737397197360541e-05,5.7691261014973294e-05,-7.1369556012938e-05,-0.000231421376441278,-0.000316358751214101,-0.000424952441750011,-0.00103925480603323,-0.00292881394769128,-0.00321066264598822,-0.0025719309813356,-0.004312615341017421,-0.0053243103522178205,-0.00554954463877179,-0.00607394150792089
1857570,pair_1,3260.0,0,,,0.000128485799440679,0.0001140148117781,4.2365254814730295e-05,-6.0515934110129395e-05,-0.000130174318199622,-0.00022379498904341298,-0.000850981504874515,-0.00277951969753805,-0.0031235981235848,-0.0026761903394595396,-0.00461371746723346,-0.00559154709022426,-0.00596357233366214,-0.0064625505787974
1857571,pair_1,3265.0,0,,,4.43795594249139e-05,1.051459856756e-05,-5.50797821688332e-05,-0.000126416533018309,-0.000197220728726181,-0.000327365499846758,-0.0009843049105404788,-0.00270645720518769,-0.00303715096325072,-0.00279438497604095,-0.00460651966536479,-0.0056305014953081,-0.0059401418261545895,-0.0064364132083167
1857572,pair_1,3270.0,0,,,7.29370118891241e-05,9.90994642128716e-05,8.61037535476896e-05,1.1833303338350801e-05,-7.601785070539641e-05,-0.000227565012449329,-0.000879398918627751,-0.0026316060301523198,-0.0030165462263162897,-0.0028674693209733,-0.00485543178934517,-0.00602623223811514,-0.00627810272350658,-0.0068248671644529895
1857573,pair_1,3275.0,0,,,-1.33044350530117e-05,-6.21093612646032e-05,-0.00012158670844413301,-0.00016761569988853702,-0.000217405385427184,-0.000316802448769658,-0.000897020274602692,-0.00253180100142291,-0.00285684524613303,-0.00274229627114694,-0.00473254992096946,-0.00585827931733546,-0.00618054296556431,-0.00666240913838495
1857574,pair_1,3280.0,0,,,0.00011811237511986599,8.26606894591057e-05,4.0985054956850704e-05,4.29481240111769e-05,1.8713320413986103e-05,-6.83978043498387e-05,-0.000761614195611933,-0.0024837032079206103,-0.00271492047007508,-0.00264831248449928,-0.00465780589466979,-0.00575844888432383,-0.00613925214375454,-0.00660799370910513
1857575,pair_1,3285.0,0,,,0.00010587929460986899,5.01439017722556e-05,-3.27759912613697e-05,-7.477687379434091e-05,-0.000129897895544599,-0.000243368402853877,-0.000915360125531042,-0.00249929082104403,-0.0028118421684224302,-0.00270362536915043,-0.00445391756874654,-0.0054874418858998795,-0.005819691257611229,-0.00629023011052189
1857576,pair_1,3290.0,0,,,0.000176278560420106,0.000182612729110245,0.000146538549886808,7.304174484742759e-05,6.99789508480414e-06,-0.000104469108996639,-0.000711115304506672,-0.00224823843564855,-0.00250745066209062,-0.00247111535105065,-0.00422122294756492,-0.00540235099974289,-0.00570810685044345,-0.00631142784057919
